profileID,respID,qID,altID,obsID,price,dist_green,dist_shops,dist_trans,parking
77,465,7,1,4183,-10,5km,15km,400,Garage
371,465,7,2,4183,-20,15km,500 meters,800,gratis områdets parkering
1,465,8,1,4184,-20,5km,500 meters,200,Garage
260,465,8,2,4184,20,5km,15km,800,Förhyrd plats i området
267,465,9,1,4185,-10,15km,15km,800,Förhyrd plats i området
1,465,9,2,4185,-20,5km,500 meters,200,Garage
144,466,1,1,4186,10,10km,500 meters,200,Förhyrd plats i området
148,466,1,2,4186,0,15km,500 meters,200,Förhyrd plats i området
244,466,2,1,4187,10,5km,5km,800,Förhyrd plats i området
368,466,2,2,4187,0,10km,500 meters,800,gratis områdets parkering
40,466,3,1,4188,20,10km,15km,200,Garage
77,466,3,2,4188,-10,5km,15km,400,Garage
201,466,4,1,4189,-20,10km,5km,400,Förhyrd plats i området
251,466,4,2,4189,-20,15km,5km,800,Förhyrd plats i området
179,466,5,1,4190,10,15km,15km,200,Förhyrd plats i området
297,466,5,2,4190,-10,15km,5km,200,gratis områdets parkering
297,466,6,1,4191,-10,15km,5km,200,gratis områdets parkering
201,466,6,2,4191,-20,10km,5km,400,Förhyrd plats i området
102,466,7,1,4192,-10,15km,500 meters,800,Garage
216,466,7,2,4192,-20,10km,15km,400,Förhyrd plats i området
16,466,8,1,4193,-20,5km,5km,200,Garage
183,466,8,2,4193,0,5km,500 meters,400,Förhyrd plats i området
95,466,9,1,4194,20,5km,500 meters,800,Garage
40,466,9,2,4194,20,10km,15km,200,Garage
51,467,1,1,4195,-20,10km,500 meters,400,Garage
380,467,1,2,4195,20,5km,5km,800,gratis områdets parkering
344,467,2,1,4196,10,15km,5km,400,gratis områdets parkering
95,467,2,2,4196,20,5km,500 meters,800,Garage
309,467,3,1,4197,10,10km,15km,200,gratis områdets parkering
144,467,3,2,4197,10,10km,500 meters,200,Förhyrd plats i området
260,467,4,1,4198,20,5km,15km,800,Förhyrd plats i området
352,467,4,2,4198,-10,10km,15km,400,gratis områdets parkering
114,467,5,1,4199,10,10km,5km,800,Garage
179,467,5,2,4199,10,15km,15km,200,Förhyrd plats i området
352,467,6,1,4200,-10,10km,15km,400,gratis områdets parkering
244,467,6,2,4200,10,5km,5km,800,Förhyrd plats i området
280,467,7,1,4201,20,10km,500 meters,200,gratis områdets parkering
43,467,7,2,4201,0,15km,15km,200,Garage
319,467,8,1,4202,10,5km,500 meters,400,gratis områdets parkering
160,467,8,2,4202,20,10km,5km,200,Förhyrd plats i området
401,467,9,1,4203,-20,15km,15km,800,gratis områdets parkering
114,467,9,2,4203,10,10km,5km,800,Garage
213,468,1,1,4204,0,5km,15km,400,Förhyrd plats i området
309,468,1,2,4204,10,10km,15km,200,gratis områdets parkering
371,468,2,1,4205,-20,15km,500 meters,800,gratis områdets parkering
16,468,2,2,4205,-20,5km,5km,200,Garage
360,468,3,1,4206,20,15km,15km,400,gratis områdets parkering
195,468,3,2,4206,20,15km,500 meters,400,Förhyrd plats i området
59,468,4,1,4207,10,15km,500 meters,400,Garage
152,468,4,2,4207,-10,5km,5km,200,Förhyrd plats i området
232,468,5,1,4208,-10,10km,500 meters,800,Förhyrd plats i området
102,468,5,2,4208,-10,15km,500 meters,800,Garage
333,468,6,1,4209,0,5km,5km,400,gratis områdets parkering
272,468,6,2,4209,-10,5km,500 meters,200,gratis områdets parkering
43,468,7,1,4210,0,15km,15km,200,Garage
344,468,7,2,4210,10,15km,5km,400,gratis områdets parkering
160,468,8,1,4211,20,10km,5km,200,Förhyrd plats i området
28,468,8,2,4211,0,15km,5km,200,Garage
195,468,9,1,4212,20,15km,500 meters,400,Förhyrd plats i området
51,468,9,2,4212,-20,10km,500 meters,400,Garage
75,469,1,1,4213,20,15km,5km,400,Garage
67,469,1,2,4213,-10,10km,5km,400,Garage
148,469,2,1,4214,0,15km,500 meters,200,Förhyrd plats i området
301,469,2,2,4214,-20,5km,15km,200,gratis områdets parkering
67,469,3,1,4215,-10,10km,5km,400,Garage
59,469,3,2,4215,10,15km,500 meters,400,Garage
383,469,4,1,4216,0,10km,5km,800,gratis områdets parkering
401,469,4,2,4216,-20,15km,15km,800,gratis områdets parkering
128,469,5,1,4217,0,10km,15km,800,Garage
267,469,5,2,4217,-10,15km,15km,800,Förhyrd plats i området
28,469,6,1,4218,0,15km,5km,200,Garage
319,469,6,2,4218,10,5km,500 meters,400,gratis områdets parkering
301,469,7,1,4219,-20,5km,15km,200,gratis områdets parkering
333,469,7,2,4219,0,5km,5km,400,gratis områdets parkering
216,469,8,1,4220,-20,10km,15km,400,Förhyrd plats i området
232,469,8,2,4220,-10,10km,500 meters,800,Förhyrd plats i området
272,469,9,1,4221,-10,5km,500 meters,200,gratis områdets parkering
383,469,9,2,4221,0,10km,5km,800,gratis områdets parkering
368,470,1,1,4222,0,10km,500 meters,800,gratis områdets parkering
75,470,1,2,4222,20,15km,5km,400,Garage
124,470,2,1,4223,10,5km,15km,800,Garage
128,470,2,2,4223,0,10km,15km,800,Garage
380,470,3,1,4224,20,5km,5km,800,gratis områdets parkering
213,470,3,2,4224,0,5km,15km,400,Förhyrd plats i området
251,470,4,1,4225,-20,15km,5km,800,Förhyrd plats i området
124,470,4,2,4225,10,5km,15km,800,Garage
152,470,5,1,4226,-10,5km,5km,200,Förhyrd plats i området
360,470,5,2,4226,20,15km,15km,400,gratis områdets parkering
183,470,6,1,4227,0,5km,500 meters,400,Förhyrd plats i området
280,470,6,2,4227,20,10km,500 meters,200,gratis områdets parkering
77,470,7,1,4228,-10,5km,15km,400,Garage
371,470,7,2,4228,-20,15km,500 meters,800,gratis områdets parkering
1,470,8,1,4229,-20,5km,500 meters,200,Garage
260,470,8,2,4229,20,5km,15km,800,Förhyrd plats i området
267,470,9,1,4230,-10,15km,15km,800,Förhyrd plats i området
1,470,9,2,4230,-20,5km,500 meters,200,Garage
144,471,1,1,4231,10,10km,500 meters,200,Förhyrd plats i området
148,471,1,2,4231,0,15km,500 meters,200,Förhyrd plats i området
244,471,2,1,4232,10,5km,5km,800,Förhyrd plats i området
368,471,2,2,4232,0,10km,500 meters,800,gratis områdets parkering
40,471,3,1,4233,20,10km,15km,200,Garage
77,471,3,2,4233,-10,5km,15km,400,Garage
201,471,4,1,4234,-20,10km,5km,400,Förhyrd plats i området
251,471,4,2,4234,-20,15km,5km,800,Förhyrd plats i området
179,471,5,1,4235,10,15km,15km,200,Förhyrd plats i området
297,471,5,2,4235,-10,15km,5km,200,gratis områdets parkering
297,471,6,1,4236,-10,15km,5km,200,gratis områdets parkering
201,471,6,2,4236,-20,10km,5km,400,Förhyrd plats i området
102,471,7,1,4237,-10,15km,500 meters,800,Garage
216,471,7,2,4237,-20,10km,15km,400,Förhyrd plats i området
16,471,8,1,4238,-20,5km,5km,200,Garage
183,471,8,2,4238,0,5km,500 meters,400,Förhyrd plats i området
95,471,9,1,4239,20,5km,500 meters,800,Garage
40,471,9,2,4239,20,10km,15km,200,Garage
51,472,1,1,4240,-20,10km,500 meters,400,Garage
380,472,1,2,4240,20,5km,5km,800,gratis områdets parkering
344,472,2,1,4241,10,15km,5km,400,gratis områdets parkering
95,472,2,2,4241,20,5km,500 meters,800,Garage
309,472,3,1,4242,10,10km,15km,200,gratis områdets parkering
144,472,3,2,4242,10,10km,500 meters,200,Förhyrd plats i området
260,472,4,1,4243,20,5km,15km,800,Förhyrd plats i området
352,472,4,2,4243,-10,10km,15km,400,gratis områdets parkering
114,472,5,1,4244,10,10km,5km,800,Garage
179,472,5,2,4244,10,15km,15km,200,Förhyrd plats i området
352,472,6,1,4245,-10,10km,15km,400,gratis områdets parkering
244,472,6,2,4245,10,5km,5km,800,Förhyrd plats i området
280,472,7,1,4246,20,10km,500 meters,200,gratis områdets parkering
43,472,7,2,4246,0,15km,15km,200,Garage
319,472,8,1,4247,10,5km,500 meters,400,gratis områdets parkering
160,472,8,2,4247,20,10km,5km,200,Förhyrd plats i området
401,472,9,1,4248,-20,15km,15km,800,gratis områdets parkering
114,472,9,2,4248,10,10km,5km,800,Garage
213,473,1,1,4249,0,5km,15km,400,Förhyrd plats i området
309,473,1,2,4249,10,10km,15km,200,gratis områdets parkering
371,473,2,1,4250,-20,15km,500 meters,800,gratis områdets parkering
16,473,2,2,4250,-20,5km,5km,200,Garage
360,473,3,1,4251,20,15km,15km,400,gratis områdets parkering
195,473,3,2,4251,20,15km,500 meters,400,Förhyrd plats i området
59,473,4,1,4252,10,15km,500 meters,400,Garage
152,473,4,2,4252,-10,5km,5km,200,Förhyrd plats i området
232,473,5,1,4253,-10,10km,500 meters,800,Förhyrd plats i området
102,473,5,2,4253,-10,15km,500 meters,800,Garage
333,473,6,1,4254,0,5km,5km,400,gratis områdets parkering
272,473,6,2,4254,-10,5km,500 meters,200,gratis områdets parkering
43,473,7,1,4255,0,15km,15km,200,Garage
344,473,7,2,4255,10,15km,5km,400,gratis områdets parkering
160,473,8,1,4256,20,10km,5km,200,Förhyrd plats i området
28,473,8,2,4256,0,15km,5km,200,Garage
195,473,9,1,4257,20,15km,500 meters,400,Förhyrd plats i området
51,473,9,2,4257,-20,10km,500 meters,400,Garage
75,474,1,1,4258,20,15km,5km,400,Garage
67,474,1,2,4258,-10,10km,5km,400,Garage
148,474,2,1,4259,0,15km,500 meters,200,Förhyrd plats i området
301,474,2,2,4259,-20,5km,15km,200,gratis områdets parkering
67,474,3,1,4260,-10,10km,5km,400,Garage
59,474,3,2,4260,10,15km,500 meters,400,Garage
383,474,4,1,4261,0,10km,5km,800,gratis områdets parkering
401,474,4,2,4261,-20,15km,15km,800,gratis områdets parkering
128,474,5,1,4262,0,10km,15km,800,Garage
267,474,5,2,4262,-10,15km,15km,800,Förhyrd plats i området
28,474,6,1,4263,0,15km,5km,200,Garage
319,474,6,2,4263,10,5km,500 meters,400,gratis områdets parkering
301,474,7,1,4264,-20,5km,15km,200,gratis områdets parkering
333,474,7,2,4264,0,5km,5km,400,gratis områdets parkering
216,474,8,1,4265,-20,10km,15km,400,Förhyrd plats i området
232,474,8,2,4265,-10,10km,500 meters,800,Förhyrd plats i området
272,474,9,1,4266,-10,5km,500 meters,200,gratis områdets parkering
383,474,9,2,4266,0,10km,5km,800,gratis områdets parkering
368,475,1,1,4267,0,10km,500 meters,800,gratis områdets parkering
75,475,1,2,4267,20,15km,5km,400,Garage
124,475,2,1,4268,10,5km,15km,800,Garage
128,475,2,2,4268,0,10km,15km,800,Garage
380,475,3,1,4269,20,5km,5km,800,gratis områdets parkering
213,475,3,2,4269,0,5km,15km,400,Förhyrd plats i området
251,475,4,1,4270,-20,15km,5km,800,Förhyrd plats i området
124,475,4,2,4270,10,5km,15km,800,Garage
152,475,5,1,4271,-10,5km,5km,200,Förhyrd plats i området
360,475,5,2,4271,20,15km,15km,400,gratis områdets parkering
183,475,6,1,4272,0,5km,500 meters,400,Förhyrd plats i området
280,475,6,2,4272,20,10km,500 meters,200,gratis områdets parkering
77,475,7,1,4273,-10,5km,15km,400,Garage
371,475,7,2,4273,-20,15km,500 meters,800,gratis områdets parkering
1,475,8,1,4274,-20,5km,500 meters,200,Garage
260,475,8,2,4274,20,5km,15km,800,Förhyrd plats i området
267,475,9,1,4275,-10,15km,15km,800,Förhyrd plats i området
1,475,9,2,4275,-20,5km,500 meters,200,Garage
144,476,1,1,4276,10,10km,500 meters,200,Förhyrd plats i området
148,476,1,2,4276,0,15km,500 meters,200,Förhyrd plats i området
244,476,2,1,4277,10,5km,5km,800,Förhyrd plats i området
368,476,2,2,4277,0,10km,500 meters,800,gratis områdets parkering
40,476,3,1,4278,20,10km,15km,200,Garage
77,476,3,2,4278,-10,5km,15km,400,Garage
201,476,4,1,4279,-20,10km,5km,400,Förhyrd plats i området
251,476,4,2,4279,-20,15km,5km,800,Förhyrd plats i området
179,476,5,1,4280,10,15km,15km,200,Förhyrd plats i området
297,476,5,2,4280,-10,15km,5km,200,gratis områdets parkering
297,476,6,1,4281,-10,15km,5km,200,gratis områdets parkering
201,476,6,2,4281,-20,10km,5km,400,Förhyrd plats i området
102,476,7,1,4282,-10,15km,500 meters,800,Garage
216,476,7,2,4282,-20,10km,15km,400,Förhyrd plats i området
16,476,8,1,4283,-20,5km,5km,200,Garage
183,476,8,2,4283,0,5km,500 meters,400,Förhyrd plats i området
95,476,9,1,4284,20,5km,500 meters,800,Garage
40,476,9,2,4284,20,10km,15km,200,Garage
51,477,1,1,4285,-20,10km,500 meters,400,Garage
380,477,1,2,4285,20,5km,5km,800,gratis områdets parkering
344,477,2,1,4286,10,15km,5km,400,gratis områdets parkering
95,477,2,2,4286,20,5km,500 meters,800,Garage
309,477,3,1,4287,10,10km,15km,200,gratis områdets parkering
144,477,3,2,4287,10,10km,500 meters,200,Förhyrd plats i området
260,477,4,1,4288,20,5km,15km,800,Förhyrd plats i området
352,477,4,2,4288,-10,10km,15km,400,gratis områdets parkering
114,477,5,1,4289,10,10km,5km,800,Garage
179,477,5,2,4289,10,15km,15km,200,Förhyrd plats i området
352,477,6,1,4290,-10,10km,15km,400,gratis områdets parkering
244,477,6,2,4290,10,5km,5km,800,Förhyrd plats i området
280,477,7,1,4291,20,10km,500 meters,200,gratis områdets parkering
43,477,7,2,4291,0,15km,15km,200,Garage
319,477,8,1,4292,10,5km,500 meters,400,gratis områdets parkering
160,477,8,2,4292,20,10km,5km,200,Förhyrd plats i området
401,477,9,1,4293,-20,15km,15km,800,gratis områdets parkering
114,477,9,2,4293,10,10km,5km,800,Garage
213,478,1,1,4294,0,5km,15km,400,Förhyrd plats i området
309,478,1,2,4294,10,10km,15km,200,gratis områdets parkering
371,478,2,1,4295,-20,15km,500 meters,800,gratis områdets parkering
16,478,2,2,4295,-20,5km,5km,200,Garage
360,478,3,1,4296,20,15km,15km,400,gratis områdets parkering
195,478,3,2,4296,20,15km,500 meters,400,Förhyrd plats i området
59,478,4,1,4297,10,15km,500 meters,400,Garage
152,478,4,2,4297,-10,5km,5km,200,Förhyrd plats i området
232,478,5,1,4298,-10,10km,500 meters,800,Förhyrd plats i området
102,478,5,2,4298,-10,15km,500 meters,800,Garage
333,478,6,1,4299,0,5km,5km,400,gratis områdets parkering
272,478,6,2,4299,-10,5km,500 meters,200,gratis områdets parkering
43,478,7,1,4300,0,15km,15km,200,Garage
344,478,7,2,4300,10,15km,5km,400,gratis områdets parkering
160,478,8,1,4301,20,10km,5km,200,Förhyrd plats i området
28,478,8,2,4301,0,15km,5km,200,Garage
195,478,9,1,4302,20,15km,500 meters,400,Förhyrd plats i området
51,478,9,2,4302,-20,10km,500 meters,400,Garage
75,479,1,1,4303,20,15km,5km,400,Garage
67,479,1,2,4303,-10,10km,5km,400,Garage
148,479,2,1,4304,0,15km,500 meters,200,Förhyrd plats i området
301,479,2,2,4304,-20,5km,15km,200,gratis områdets parkering
67,479,3,1,4305,-10,10km,5km,400,Garage
59,479,3,2,4305,10,15km,500 meters,400,Garage
383,479,4,1,4306,0,10km,5km,800,gratis områdets parkering
401,479,4,2,4306,-20,15km,15km,800,gratis områdets parkering
128,479,5,1,4307,0,10km,15km,800,Garage
267,479,5,2,4307,-10,15km,15km,800,Förhyrd plats i området
28,479,6,1,4308,0,15km,5km,200,Garage
319,479,6,2,4308,10,5km,500 meters,400,gratis områdets parkering
301,479,7,1,4309,-20,5km,15km,200,gratis områdets parkering
333,479,7,2,4309,0,5km,5km,400,gratis områdets parkering
216,479,8,1,4310,-20,10km,15km,400,Förhyrd plats i området
232,479,8,2,4310,-10,10km,500 meters,800,Förhyrd plats i området
272,479,9,1,4311,-10,5km,500 meters,200,gratis områdets parkering
383,479,9,2,4311,0,10km,5km,800,gratis områdets parkering
368,480,1,1,4312,0,10km,500 meters,800,gratis områdets parkering
75,480,1,2,4312,20,15km,5km,400,Garage
124,480,2,1,4313,10,5km,15km,800,Garage
128,480,2,2,4313,0,10km,15km,800,Garage
380,480,3,1,4314,20,5km,5km,800,gratis områdets parkering
213,480,3,2,4314,0,5km,15km,400,Förhyrd plats i området
251,480,4,1,4315,-20,15km,5km,800,Förhyrd plats i området
124,480,4,2,4315,10,5km,15km,800,Garage
152,480,5,1,4316,-10,5km,5km,200,Förhyrd plats i området
360,480,5,2,4316,20,15km,15km,400,gratis områdets parkering
183,480,6,1,4317,0,5km,500 meters,400,Förhyrd plats i området
280,480,6,2,4317,20,10km,500 meters,200,gratis områdets parkering
77,480,7,1,4318,-10,5km,15km,400,Garage
371,480,7,2,4318,-20,15km,500 meters,800,gratis områdets parkering
1,480,8,1,4319,-20,5km,500 meters,200,Garage
260,480,8,2,4319,20,5km,15km,800,Förhyrd plats i området
267,480,9,1,4320,-10,15km,15km,800,Förhyrd plats i området
1,480,9,2,4320,-20,5km,500 meters,200,Garage
144,481,1,1,4321,10,10km,500 meters,200,Förhyrd plats i området
148,481,1,2,4321,0,15km,500 meters,200,Förhyrd plats i området
244,481,2,1,4322,10,5km,5km,800,Förhyrd plats i området
368,481,2,2,4322,0,10km,500 meters,800,gratis områdets parkering
40,481,3,1,4323,20,10km,15km,200,Garage
77,481,3,2,4323,-10,5km,15km,400,Garage
201,481,4,1,4324,-20,10km,5km,400,Förhyrd plats i området
251,481,4,2,4324,-20,15km,5km,800,Förhyrd plats i området
179,481,5,1,4325,10,15km,15km,200,Förhyrd plats i området
297,481,5,2,4325,-10,15km,5km,200,gratis områdets parkering
297,481,6,1,4326,-10,15km,5km,200,gratis områdets parkering
201,481,6,2,4326,-20,10km,5km,400,Förhyrd plats i området
102,481,7,1,4327,-10,15km,500 meters,800,Garage
216,481,7,2,4327,-20,10km,15km,400,Förhyrd plats i området
16,481,8,1,4328,-20,5km,5km,200,Garage
183,481,8,2,4328,0,5km,500 meters,400,Förhyrd plats i området
95,481,9,1,4329,20,5km,500 meters,800,Garage
40,481,9,2,4329,20,10km,15km,200,Garage
51,482,1,1,4330,-20,10km,500 meters,400,Garage
380,482,1,2,4330,20,5km,5km,800,gratis områdets parkering
344,482,2,1,4331,10,15km,5km,400,gratis områdets parkering
95,482,2,2,4331,20,5km,500 meters,800,Garage
309,482,3,1,4332,10,10km,15km,200,gratis områdets parkering
144,482,3,2,4332,10,10km,500 meters,200,Förhyrd plats i området
260,482,4,1,4333,20,5km,15km,800,Förhyrd plats i området
352,482,4,2,4333,-10,10km,15km,400,gratis områdets parkering
114,482,5,1,4334,10,10km,5km,800,Garage
179,482,5,2,4334,10,15km,15km,200,Förhyrd plats i området
352,482,6,1,4335,-10,10km,15km,400,gratis områdets parkering
244,482,6,2,4335,10,5km,5km,800,Förhyrd plats i området
280,482,7,1,4336,20,10km,500 meters,200,gratis områdets parkering
43,482,7,2,4336,0,15km,15km,200,Garage
319,482,8,1,4337,10,5km,500 meters,400,gratis områdets parkering
160,482,8,2,4337,20,10km,5km,200,Förhyrd plats i området
401,482,9,1,4338,-20,15km,15km,800,gratis områdets parkering
114,482,9,2,4338,10,10km,5km,800,Garage
213,483,1,1,4339,0,5km,15km,400,Förhyrd plats i området
309,483,1,2,4339,10,10km,15km,200,gratis områdets parkering
371,483,2,1,4340,-20,15km,500 meters,800,gratis områdets parkering
16,483,2,2,4340,-20,5km,5km,200,Garage
360,483,3,1,4341,20,15km,15km,400,gratis områdets parkering
195,483,3,2,4341,20,15km,500 meters,400,Förhyrd plats i området
59,483,4,1,4342,10,15km,500 meters,400,Garage
152,483,4,2,4342,-10,5km,5km,200,Förhyrd plats i området
232,483,5,1,4343,-10,10km,500 meters,800,Förhyrd plats i området
102,483,5,2,4343,-10,15km,500 meters,800,Garage
333,483,6,1,4344,0,5km,5km,400,gratis områdets parkering
272,483,6,2,4344,-10,5km,500 meters,200,gratis områdets parkering
43,483,7,1,4345,0,15km,15km,200,Garage
344,483,7,2,4345,10,15km,5km,400,gratis områdets parkering
160,483,8,1,4346,20,10km,5km,200,Förhyrd plats i området
28,483,8,2,4346,0,15km,5km,200,Garage
195,483,9,1,4347,20,15km,500 meters,400,Förhyrd plats i området
51,483,9,2,4347,-20,10km,500 meters,400,Garage
75,484,1,1,4348,20,15km,5km,400,Garage
67,484,1,2,4348,-10,10km,5km,400,Garage
148,484,2,1,4349,0,15km,500 meters,200,Förhyrd plats i området
301,484,2,2,4349,-20,5km,15km,200,gratis områdets parkering
67,484,3,1,4350,-10,10km,5km,400,Garage
59,484,3,2,4350,10,15km,500 meters,400,Garage
383,484,4,1,4351,0,10km,5km,800,gratis områdets parkering
401,484,4,2,4351,-20,15km,15km,800,gratis områdets parkering
128,484,5,1,4352,0,10km,15km,800,Garage
267,484,5,2,4352,-10,15km,15km,800,Förhyrd plats i området
28,484,6,1,4353,0,15km,5km,200,Garage
319,484,6,2,4353,10,5km,500 meters,400,gratis områdets parkering
301,484,7,1,4354,-20,5km,15km,200,gratis områdets parkering
333,484,7,2,4354,0,5km,5km,400,gratis områdets parkering
216,484,8,1,4355,-20,10km,15km,400,Förhyrd plats i området
232,484,8,2,4355,-10,10km,500 meters,800,Förhyrd plats i området
272,484,9,1,4356,-10,5km,500 meters,200,gratis områdets parkering
383,484,9,2,4356,0,10km,5km,800,gratis områdets parkering
368,485,1,1,4357,0,10km,500 meters,800,gratis områdets parkering
75,485,1,2,4357,20,15km,5km,400,Garage
124,485,2,1,4358,10,5km,15km,800,Garage
128,485,2,2,4358,0,10km,15km,800,Garage
380,485,3,1,4359,20,5km,5km,800,gratis områdets parkering
213,485,3,2,4359,0,5km,15km,400,Förhyrd plats i området
251,485,4,1,4360,-20,15km,5km,800,Förhyrd plats i området
124,485,4,2,4360,10,5km,15km,800,Garage
152,485,5,1,4361,-10,5km,5km,200,Förhyrd plats i området
360,485,5,2,4361,20,15km,15km,400,gratis områdets parkering
183,485,6,1,4362,0,5km,500 meters,400,Förhyrd plats i området
280,485,6,2,4362,20,10km,500 meters,200,gratis områdets parkering
77,485,7,1,4363,-10,5km,15km,400,Garage
371,485,7,2,4363,-20,15km,500 meters,800,gratis områdets parkering
1,485,8,1,4364,-20,5km,500 meters,200,Garage
260,485,8,2,4364,20,5km,15km,800,Förhyrd plats i området
267,485,9,1,4365,-10,15km,15km,800,Förhyrd plats i området
1,485,9,2,4365,-20,5km,500 meters,200,Garage
144,486,1,1,4366,10,10km,500 meters,200,Förhyrd plats i området
148,486,1,2,4366,0,15km,500 meters,200,Förhyrd plats i området
244,486,2,1,4367,10,5km,5km,800,Förhyrd plats i området
368,486,2,2,4367,0,10km,500 meters,800,gratis områdets parkering
40,486,3,1,4368,20,10km,15km,200,Garage
77,486,3,2,4368,-10,5km,15km,400,Garage
201,486,4,1,4369,-20,10km,5km,400,Förhyrd plats i området
251,486,4,2,4369,-20,15km,5km,800,Förhyrd plats i området
179,486,5,1,4370,10,15km,15km,200,Förhyrd plats i området
297,486,5,2,4370,-10,15km,5km,200,gratis områdets parkering
297,486,6,1,4371,-10,15km,5km,200,gratis områdets parkering
201,486,6,2,4371,-20,10km,5km,400,Förhyrd plats i området
102,486,7,1,4372,-10,15km,500 meters,800,Garage
216,486,7,2,4372,-20,10km,15km,400,Förhyrd plats i området
16,486,8,1,4373,-20,5km,5km,200,Garage
183,486,8,2,4373,0,5km,500 meters,400,Förhyrd plats i området
95,486,9,1,4374,20,5km,500 meters,800,Garage
40,486,9,2,4374,20,10km,15km,200,Garage
51,487,1,1,4375,-20,10km,500 meters,400,Garage
380,487,1,2,4375,20,5km,5km,800,gratis områdets parkering
344,487,2,1,4376,10,15km,5km,400,gratis områdets parkering
95,487,2,2,4376,20,5km,500 meters,800,Garage
309,487,3,1,4377,10,10km,15km,200,gratis områdets parkering
144,487,3,2,4377,10,10km,500 meters,200,Förhyrd plats i området
260,487,4,1,4378,20,5km,15km,800,Förhyrd plats i området
352,487,4,2,4378,-10,10km,15km,400,gratis områdets parkering
114,487,5,1,4379,10,10km,5km,800,Garage
179,487,5,2,4379,10,15km,15km,200,Förhyrd plats i området
352,487,6,1,4380,-10,10km,15km,400,gratis områdets parkering
244,487,6,2,4380,10,5km,5km,800,Förhyrd plats i området
280,487,7,1,4381,20,10km,500 meters,200,gratis områdets parkering
43,487,7,2,4381,0,15km,15km,200,Garage
319,487,8,1,4382,10,5km,500 meters,400,gratis områdets parkering
160,487,8,2,4382,20,10km,5km,200,Förhyrd plats i området
401,487,9,1,4383,-20,15km,15km,800,gratis områdets parkering
114,487,9,2,4383,10,10km,5km,800,Garage
213,488,1,1,4384,0,5km,15km,400,Förhyrd plats i området
309,488,1,2,4384,10,10km,15km,200,gratis områdets parkering
371,488,2,1,4385,-20,15km,500 meters,800,gratis områdets parkering
16,488,2,2,4385,-20,5km,5km,200,Garage
360,488,3,1,4386,20,15km,15km,400,gratis områdets parkering
195,488,3,2,4386,20,15km,500 meters,400,Förhyrd plats i området
59,488,4,1,4387,10,15km,500 meters,400,Garage
152,488,4,2,4387,-10,5km,5km,200,Förhyrd plats i området
232,488,5,1,4388,-10,10km,500 meters,800,Förhyrd plats i området
102,488,5,2,4388,-10,15km,500 meters,800,Garage
333,488,6,1,4389,0,5km,5km,400,gratis områdets parkering
272,488,6,2,4389,-10,5km,500 meters,200,gratis områdets parkering
43,488,7,1,4390,0,15km,15km,200,Garage
344,488,7,2,4390,10,15km,5km,400,gratis områdets parkering
160,488,8,1,4391,20,10km,5km,200,Förhyrd plats i området
28,488,8,2,4391,0,15km,5km,200,Garage
195,488,9,1,4392,20,15km,500 meters,400,Förhyrd plats i området
51,488,9,2,4392,-20,10km,500 meters,400,Garage
75,489,1,1,4393,20,15km,5km,400,Garage
67,489,1,2,4393,-10,10km,5km,400,Garage
148,489,2,1,4394,0,15km,500 meters,200,Förhyrd plats i området
301,489,2,2,4394,-20,5km,15km,200,gratis områdets parkering
67,489,3,1,4395,-10,10km,5km,400,Garage
59,489,3,2,4395,10,15km,500 meters,400,Garage
383,489,4,1,4396,0,10km,5km,800,gratis områdets parkering
401,489,4,2,4396,-20,15km,15km,800,gratis områdets parkering
128,489,5,1,4397,0,10km,15km,800,Garage
267,489,5,2,4397,-10,15km,15km,800,Förhyrd plats i området
28,489,6,1,4398,0,15km,5km,200,Garage
319,489,6,2,4398,10,5km,500 meters,400,gratis områdets parkering
301,489,7,1,4399,-20,5km,15km,200,gratis områdets parkering
333,489,7,2,4399,0,5km,5km,400,gratis områdets parkering
216,489,8,1,4400,-20,10km,15km,400,Förhyrd plats i området
232,489,8,2,4400,-10,10km,500 meters,800,Förhyrd plats i området
272,489,9,1,4401,-10,5km,500 meters,200,gratis områdets parkering
383,489,9,2,4401,0,10km,5km,800,gratis områdets parkering
368,490,1,1,4402,0,10km,500 meters,800,gratis områdets parkering
75,490,1,2,4402,20,15km,5km,400,Garage
124,490,2,1,4403,10,5km,15km,800,Garage
128,490,2,2,4403,0,10km,15km,800,Garage
380,490,3,1,4404,20,5km,5km,800,gratis områdets parkering
213,490,3,2,4404,0,5km,15km,400,Förhyrd plats i området
251,490,4,1,4405,-20,15km,5km,800,Förhyrd plats i området
124,490,4,2,4405,10,5km,15km,800,Garage
152,490,5,1,4406,-10,5km,5km,200,Förhyrd plats i området
360,490,5,2,4406,20,15km,15km,400,gratis områdets parkering
183,490,6,1,4407,0,5km,500 meters,400,Förhyrd plats i området
280,490,6,2,4407,20,10km,500 meters,200,gratis områdets parkering
77,490,7,1,4408,-10,5km,15km,400,Garage
371,490,7,2,4408,-20,15km,500 meters,800,gratis områdets parkering
1,490,8,1,4409,-20,5km,500 meters,200,Garage
260,490,8,2,4409,20,5km,15km,800,Förhyrd plats i området
267,490,9,1,4410,-10,15km,15km,800,Förhyrd plats i området
1,490,9,2,4410,-20,5km,500 meters,200,Garage
144,491,1,1,4411,10,10km,500 meters,200,Förhyrd plats i området
148,491,1,2,4411,0,15km,500 meters,200,Förhyrd plats i området
244,491,2,1,4412,10,5km,5km,800,Förhyrd plats i området
