profileID,respID,qID,altID,obsID,price,dist_green,dist_shops,dist_trans,parking
319,153,6,2,1374,10,500 meter,500 meter,600,ingen P-plats
319,153,7,1,1375,10,500 meter,500 meter,600,ingen P-plats
216,153,7,2,1375,0,5km,15km,600, reserverad P-plats
160,153,8,1,1376,20,5km,5km,300, reserverad P-plats
51,153,8,2,1376,0,5km,500 meter,600,reserverad garageplats
401,153,9,1,1377,0,15km,15km,900,ingen P-plats
28,153,9,2,1377,-10,15km,5km,300,reserverad garageplats
232,154,1,1,1378,-20,5km,500 meter,900, reserverad P-plats
380,154,1,2,1378,20,500 meter,5km,900,ingen P-plats
43,154,2,1,1379,-10,15km,15km,300,reserverad garageplats
144,154,2,2,1379,10,5km,500 meter,300, reserverad P-plats
179,154,3,1,1380,10,15km,15km,300, reserverad P-plats
352,154,3,2,1380,-20,5km,15km,600,ingen P-plats
309,154,4,1,1381,10,5km,15km,300,ingen P-plats
260,154,4,2,1381,20,500 meter,15km,900, reserverad P-plats
383,154,5,1,1382,-10,5km,5km,900,ingen P-plats
297,154,5,2,1382,-20,15km,5km,300,ingen P-plats
272,154,6,1,1383,-20,500 meter,500 meter,300,ingen P-plats
95,154,6,2,1383,20,500 meter,500 meter,900,reserverad garageplats
371,154,7,1,1384,0,15km,500 meter,900,ingen P-plats
179,154,7,2,1384,10,15km,15km,300, reserverad P-plats
333,154,8,1,1385,-10,500 meter,5km,600,ingen P-plats
344,154,8,2,1385,10,15km,5km,600,ingen P-plats
201,154,9,1,1386,0,5km,5km,600, reserverad P-plats
148,154,9,2,1386,-10,15km,500 meter,300, reserverad P-plats
216,155,1,1,1387,0,5km,15km,600, reserverad P-plats
368,155,1,2,1387,-10,5km,500 meter,900,ingen P-plats
16,155,2,1,1388,0,500 meter,5km,300,reserverad garageplats
272,155,2,2,1388,-20,500 meter,500 meter,300,ingen P-plats
297,155,3,1,1389,-20,15km,5km,300,ingen P-plats
401,155,3,2,1389,0,15km,15km,900,ingen P-plats
77,155,4,1,1390,-20,500 meter,15km,600,reserverad garageplats
383,155,4,2,1390,-10,5km,5km,900,ingen P-plats
260,155,5,1,1391,20,500 meter,15km,900, reserverad P-plats
43,155,5,2,1391,-10,15km,15km,300,reserverad garageplats
251,155,6,1,1392,0,15km,5km,900, reserverad P-plats
244,155,6,2,1392,10,500 meter,5km,900, reserverad P-plats
59,155,7,1,1393,10,15km,500 meter,600,reserverad garageplats
213,155,7,2,1393,-10,500 meter,15km,600, reserverad P-plats
28,155,8,1,1394,-10,15km,5km,300,reserverad garageplats
301,155,8,2,1394,0,500 meter,15km,300,ingen P-plats
195,155,9,1,1395,20,15km,500 meter,600, reserverad P-plats
160,155,9,2,1395,20,5km,5km,300, reserverad P-plats
267,156,1,1,1396,-20,15km,15km,900, reserverad P-plats
232,156,1,2,1396,-20,5km,500 meter,900, reserverad P-plats
148,156,2,1,1397,-10,15km,500 meter,300, reserverad P-plats
360,156,2,2,1397,20,15km,15km,600,ingen P-plats
1,156,3,1,1398,0,500 meter,500 meter,300,reserverad garageplats
16,156,3,2,1398,0,500 meter,5km,300,reserverad garageplats
152,156,4,1,1399,-20,500 meter,5km,300, reserverad P-plats
40,156,4,2,1399,20,5km,15km,300,reserverad garageplats
368,156,5,1,1400,-10,5km,500 meter,900,ingen P-plats
267,156,5,2,1400,-20,15km,15km,900, reserverad P-plats
301,156,6,1,1401,0,500 meter,15km,300,ingen P-plats
333,156,6,2,1401,-10,500 meter,5km,600,ingen P-plats
244,156,7,1,1402,10,500 meter,5km,900, reserverad P-plats
195,156,7,2,1402,20,15km,500 meter,600, reserverad P-plats
114,156,8,1,1403,10,5km,5km,900,reserverad garageplats
251,156,8,2,1403,0,15km,5km,900, reserverad P-plats
128,156,9,1,1404,-10,5km,15km,900,reserverad garageplats
280,156,9,2,1404,20,5km,500 meter,300,ingen P-plats
183,157,1,1,1405,-10,500 meter,500 meter,600, reserverad P-plats
102,157,1,2,1405,-20,15km,500 meter,900,reserverad garageplats
51,157,2,1,1406,0,5km,500 meter,600,reserverad garageplats
67,157,2,2,1406,-20,5km,5km,600,reserverad garageplats
40,157,3,1,1407,20,5km,15km,300,reserverad garageplats
114,157,3,2,1407,10,5km,5km,900,reserverad garageplats
360,157,4,1,1408,20,15km,15km,600,ingen P-plats
128,157,4,2,1408,-10,5km,15km,900,reserverad garageplats
213,157,5,1,1409,-10,500 meter,15km,600, reserverad P-plats
75,157,5,2,1409,20,15km,5km,600,reserverad garageplats
67,157,6,1,1410,-20,5km,5km,600,reserverad garageplats
77,157,6,2,1410,-20,500 meter,15km,600,reserverad garageplats
280,157,7,1,1411,20,5km,500 meter,300,ingen P-plats
201,157,7,2,1411,0,5km,5km,600, reserverad P-plats
102,157,8,1,1412,-20,15km,500 meter,900,reserverad garageplats
124,157,8,2,1412,10,500 meter,15km,900,reserverad garageplats
124,157,9,1,1413,10,500 meter,15km,900,reserverad garageplats
59,157,9,2,1413,10,15km,500 meter,600,reserverad garageplats
344,158,1,1,1414,10,15km,5km,600,ingen P-plats
371,158,1,2,1414,0,15km,500 meter,900,ingen P-plats
380,158,2,1,1415,20,500 meter,5km,900,ingen P-plats
1,158,2,2,1415,0,500 meter,500 meter,300,reserverad garageplats
144,158,3,1,1416,10,5km,500 meter,300, reserverad P-plats
309,158,3,2,1416,10,5km,15km,300,ingen P-plats
352,158,4,1,1417,-20,5km,15km,600,ingen P-plats
183,158,4,2,1417,-10,500 meter,500 meter,600, reserverad P-plats
95,158,5,1,1418,20,500 meter,500 meter,900,reserverad garageplats
152,158,5,2,1418,-20,500 meter,5km,300, reserverad P-plats
75,158,6,1,1419,20,15km,5km,600,reserverad garageplats
319,158,6,2,1419,10,500 meter,500 meter,600,ingen P-plats
319,158,7,1,1420,10,500 meter,500 meter,600,ingen P-plats
216,158,7,2,1420,0,5km,15km,600, reserverad P-plats
160,158,8,1,1421,20,5km,5km,300, reserverad P-plats
51,158,8,2,1421,0,5km,500 meter,600,reserverad garageplats
401,158,9,1,1422,0,15km,15km,900,ingen P-plats
28,158,9,2,1422,-10,15km,5km,300,reserverad garageplats
232,159,1,1,1423,-20,5km,500 meter,900, reserverad P-plats
380,159,1,2,1423,20,500 meter,5km,900,ingen P-plats
43,159,2,1,1424,-10,15km,15km,300,reserverad garageplats
144,159,2,2,1424,10,5km,500 meter,300, reserverad P-plats
179,159,3,1,1425,10,15km,15km,300, reserverad P-plats
352,159,3,2,1425,-20,5km,15km,600,ingen P-plats
309,159,4,1,1426,10,5km,15km,300,ingen P-plats
260,159,4,2,1426,20,500 meter,15km,900, reserverad P-plats
383,159,5,1,1427,-10,5km,5km,900,ingen P-plats
297,159,5,2,1427,-20,15km,5km,300,ingen P-plats
272,159,6,1,1428,-20,500 meter,500 meter,300,ingen P-plats
95,159,6,2,1428,20,500 meter,500 meter,900,reserverad garageplats
371,159,7,1,1429,0,15km,500 meter,900,ingen P-plats
179,159,7,2,1429,10,15km,15km,300, reserverad P-plats
333,159,8,1,1430,-10,500 meter,5km,600,ingen P-plats
344,159,8,2,1430,10,15km,5km,600,ingen P-plats
201,159,9,1,1431,0,5km,5km,600, reserverad P-plats
148,159,9,2,1431,-10,15km,500 meter,300, reserverad P-plats
216,160,1,1,1432,0,5km,15km,600, reserverad P-plats
368,160,1,2,1432,-10,5km,500 meter,900,ingen P-plats
16,160,2,1,1433,0,500 meter,5km,300,reserverad garageplats
272,160,2,2,1433,-20,500 meter,500 meter,300,ingen P-plats
297,160,3,1,1434,-20,15km,5km,300,ingen P-plats
401,160,3,2,1434,0,15km,15km,900,ingen P-plats
77,160,4,1,1435,-20,500 meter,15km,600,reserverad garageplats
383,160,4,2,1435,-10,5km,5km,900,ingen P-plats
260,160,5,1,1436,20,500 meter,15km,900, reserverad P-plats
43,160,5,2,1436,-10,15km,15km,300,reserverad garageplats
251,160,6,1,1437,0,15km,5km,900, reserverad P-plats
244,160,6,2,1437,10,500 meter,5km,900, reserverad P-plats
59,160,7,1,1438,10,15km,500 meter,600,reserverad garageplats
213,160,7,2,1438,-10,500 meter,15km,600, reserverad P-plats
28,160,8,1,1439,-10,15km,5km,300,reserverad garageplats
301,160,8,2,1439,0,500 meter,15km,300,ingen P-plats
195,160,9,1,1440,20,15km,500 meter,600, reserverad P-plats
160,160,9,2,1440,20,5km,5km,300, reserverad P-plats
267,161,1,1,1441,-20,15km,15km,900, reserverad P-plats
232,161,1,2,1441,-20,5km,500 meter,900, reserverad P-plats
148,161,2,1,1442,-10,15km,500 meter,300, reserverad P-plats
360,161,2,2,1442,20,15km,15km,600,ingen P-plats
1,161,3,1,1443,0,500 meter,500 meter,300,reserverad garageplats
16,161,3,2,1443,0,500 meter,5km,300,reserverad garageplats
152,161,4,1,1444,-20,500 meter,5km,300, reserverad P-plats
40,161,4,2,1444,20,5km,15km,300,reserverad garageplats
368,161,5,1,1445,-10,5km,500 meter,900,ingen P-plats
267,161,5,2,1445,-20,15km,15km,900, reserverad P-plats
301,161,6,1,1446,0,500 meter,15km,300,ingen P-plats
333,161,6,2,1446,-10,500 meter,5km,600,ingen P-plats
244,161,7,1,1447,10,500 meter,5km,900, reserverad P-plats
195,161,7,2,1447,20,15km,500 meter,600, reserverad P-plats
114,161,8,1,1448,10,5km,5km,900,reserverad garageplats
251,161,8,2,1448,0,15km,5km,900, reserverad P-plats
128,161,9,1,1449,-10,5km,15km,900,reserverad garageplats
280,161,9,2,1449,20,5km,500 meter,300,ingen P-plats
183,162,1,1,1450,-10,500 meter,500 meter,600, reserverad P-plats
102,162,1,2,1450,-20,15km,500 meter,900,reserverad garageplats
51,162,2,1,1451,0,5km,500 meter,600,reserverad garageplats
67,162,2,2,1451,-20,5km,5km,600,reserverad garageplats
40,162,3,1,1452,20,5km,15km,300,reserverad garageplats
114,162,3,2,1452,10,5km,5km,900,reserverad garageplats
360,162,4,1,1453,20,15km,15km,600,ingen P-plats
128,162,4,2,1453,-10,5km,15km,900,reserverad garageplats
213,162,5,1,1454,-10,500 meter,15km,600, reserverad P-plats
75,162,5,2,1454,20,15km,5km,600,reserverad garageplats
67,162,6,1,1455,-20,5km,5km,600,reserverad garageplats
77,162,6,2,1455,-20,500 meter,15km,600,reserverad garageplats
280,162,7,1,1456,20,5km,500 meter,300,ingen P-plats
201,162,7,2,1456,0,5km,5km,600, reserverad P-plats
102,162,8,1,1457,-20,15km,500 meter,900,reserverad garageplats
124,162,8,2,1457,10,500 meter,15km,900,reserverad garageplats
124,162,9,1,1458,10,500 meter,15km,900,reserverad garageplats
59,162,9,2,1458,10,15km,500 meter,600,reserverad garageplats
344,163,1,1,1459,10,15km,5km,600,ingen P-plats
371,163,1,2,1459,0,15km,500 meter,900,ingen P-plats
380,163,2,1,1460,20,500 meter,5km,900,ingen P-plats
1,163,2,2,1460,0,500 meter,500 meter,300,reserverad garageplats
144,163,3,1,1461,10,5km,500 meter,300, reserverad P-plats
309,163,3,2,1461,10,5km,15km,300,ingen P-plats
352,163,4,1,1462,-20,5km,15km,600,ingen P-plats
183,163,4,2,1462,-10,500 meter,500 meter,600, reserverad P-plats
95,163,5,1,1463,20,500 meter,500 meter,900,reserverad garageplats
152,163,5,2,1463,-20,500 meter,5km,300, reserverad P-plats
75,163,6,1,1464,20,15km,5km,600,reserverad garageplats
319,163,6,2,1464,10,500 meter,500 meter,600,ingen P-plats
319,163,7,1,1465,10,500 meter,500 meter,600,ingen P-plats
216,163,7,2,1465,0,5km,15km,600, reserverad P-plats
160,163,8,1,1466,20,5km,5km,300, reserverad P-plats
51,163,8,2,1466,0,5km,500 meter,600,reserverad garageplats
401,163,9,1,1467,0,15km,15km,900,ingen P-plats
28,163,9,2,1467,-10,15km,5km,300,reserverad garageplats
232,164,1,1,1468,-20,5km,500 meter,900, reserverad P-plats
380,164,1,2,1468,20,500 meter,5km,900,ingen P-plats
43,164,2,1,1469,-10,15km,15km,300,reserverad garageplats
144,164,2,2,1469,10,5km,500 meter,300, reserverad P-plats
179,164,3,1,1470,10,15km,15km,300, reserverad P-plats
352,164,3,2,1470,-20,5km,15km,600,ingen P-plats
309,164,4,1,1471,10,5km,15km,300,ingen P-plats
260,164,4,2,1471,20,500 meter,15km,900, reserverad P-plats
383,164,5,1,1472,-10,5km,5km,900,ingen P-plats
297,164,5,2,1472,-20,15km,5km,300,ingen P-plats
272,164,6,1,1473,-20,500 meter,500 meter,300,ingen P-plats
95,164,6,2,1473,20,500 meter,500 meter,900,reserverad garageplats
371,164,7,1,1474,0,15km,500 meter,900,ingen P-plats
179,164,7,2,1474,10,15km,15km,300, reserverad P-plats
333,164,8,1,1475,-10,500 meter,5km,600,ingen P-plats
344,164,8,2,1475,10,15km,5km,600,ingen P-plats
201,164,9,1,1476,0,5km,5km,600, reserverad P-plats
148,164,9,2,1476,-10,15km,500 meter,300, reserverad P-plats
216,165,1,1,1477,0,5km,15km,600, reserverad P-plats
368,165,1,2,1477,-10,5km,500 meter,900,ingen P-plats
16,165,2,1,1478,0,500 meter,5km,300,reserverad garageplats
272,165,2,2,1478,-20,500 meter,500 meter,300,ingen P-plats
297,165,3,1,1479,-20,15km,5km,300,ingen P-plats
401,165,3,2,1479,0,15km,15km,900,ingen P-plats
77,165,4,1,1480,-20,500 meter,15km,600,reserverad garageplats
383,165,4,2,1480,-10,5km,5km,900,ingen P-plats
260,165,5,1,1481,20,500 meter,15km,900, reserverad P-plats
43,165,5,2,1481,-10,15km,15km,300,reserverad garageplats
251,165,6,1,1482,0,15km,5km,900, reserverad P-plats
244,165,6,2,1482,10,500 meter,5km,900, reserverad P-plats
59,165,7,1,1483,10,15km,500 meter,600,reserverad garageplats
213,165,7,2,1483,-10,500 meter,15km,600, reserverad P-plats
28,165,8,1,1484,-10,15km,5km,300,reserverad garageplats
301,165,8,2,1484,0,500 meter,15km,300,ingen P-plats
195,165,9,1,1485,20,15km,500 meter,600, reserverad P-plats
160,165,9,2,1485,20,5km,5km,300, reserverad P-plats
267,166,1,1,1486,-20,15km,15km,900, reserverad P-plats
232,166,1,2,1486,-20,5km,500 meter,900, reserverad P-plats
148,166,2,1,1487,-10,15km,500 meter,300, reserverad P-plats
360,166,2,2,1487,20,15km,15km,600,ingen P-plats
1,166,3,1,1488,0,500 meter,500 meter,300,reserverad garageplats
16,166,3,2,1488,0,500 meter,5km,300,reserverad garageplats
152,166,4,1,1489,-20,500 meter,5km,300, reserverad P-plats
40,166,4,2,1489,20,5km,15km,300,reserverad garageplats
368,166,5,1,1490,-10,5km,500 meter,900,ingen P-plats
267,166,5,2,1490,-20,15km,15km,900, reserverad P-plats
301,166,6,1,1491,0,500 meter,15km,300,ingen P-plats
333,166,6,2,1491,-10,500 meter,5km,600,ingen P-plats
244,166,7,1,1492,10,500 meter,5km,900, reserverad P-plats
195,166,7,2,1492,20,15km,500 meter,600, reserverad P-plats
114,166,8,1,1493,10,5km,5km,900,reserverad garageplats
251,166,8,2,1493,0,15km,5km,900, reserverad P-plats
128,166,9,1,1494,-10,5km,15km,900,reserverad garageplats
280,166,9,2,1494,20,5km,500 meter,300,ingen P-plats
183,167,1,1,1495,-10,500 meter,500 meter,600, reserverad P-plats
102,167,1,2,1495,-20,15km,500 meter,900,reserverad garageplats
51,167,2,1,1496,0,5km,500 meter,600,reserverad garageplats
67,167,2,2,1496,-20,5km,5km,600,reserverad garageplats
40,167,3,1,1497,20,5km,15km,300,reserverad garageplats
114,167,3,2,1497,10,5km,5km,900,reserverad garageplats
360,167,4,1,1498,20,15km,15km,600,ingen P-plats
128,167,4,2,1498,-10,5km,15km,900,reserverad garageplats
213,167,5,1,1499,-10,500 meter,15km,600, reserverad P-plats
75,167,5,2,1499,20,15km,5km,600,reserverad garageplats
67,167,6,1,1500,-20,5km,5km,600,reserverad garageplats
77,167,6,2,1500,-20,500 meter,15km,600,reserverad garageplats
280,167,7,1,1501,20,5km,500 meter,300,ingen P-plats
201,167,7,2,1501,0,5km,5km,600, reserverad P-plats
102,167,8,1,1502,-20,15km,500 meter,900,reserverad garageplats
124,167,8,2,1502,10,500 meter,15km,900,reserverad garageplats
124,167,9,1,1503,10,500 meter,15km,900,reserverad garageplats
59,167,9,2,1503,10,15km,500 meter,600,reserverad garageplats
344,168,1,1,1504,10,15km,5km,600,ingen P-plats
371,168,1,2,1504,0,15km,500 meter,900,ingen P-plats
380,168,2,1,1505,20,500 meter,5km,900,ingen P-plats
1,168,2,2,1505,0,500 meter,500 meter,300,reserverad garageplats
144,168,3,1,1506,10,5km,500 meter,300, reserverad P-plats
309,168,3,2,1506,10,5km,15km,300,ingen P-plats
352,168,4,1,1507,-20,5km,15km,600,ingen P-plats
183,168,4,2,1507,-10,500 meter,500 meter,600, reserverad P-plats
95,168,5,1,1508,20,500 meter,500 meter,900,reserverad garageplats
152,168,5,2,1508,-20,500 meter,5km,300, reserverad P-plats
75,168,6,1,1509,20,15km,5km,600,reserverad garageplats
319,168,6,2,1509,10,500 meter,500 meter,600,ingen P-plats
319,168,7,1,1510,10,500 meter,500 meter,600,ingen P-plats
216,168,7,2,1510,0,5km,15km,600, reserverad P-plats
160,168,8,1,1511,20,5km,5km,300, reserverad P-plats
51,168,8,2,1511,0,5km,500 meter,600,reserverad garageplats
401,168,9,1,1512,0,15km,15km,900,ingen P-plats
28,168,9,2,1512,-10,15km,5km,300,reserverad garageplats
232,169,1,1,1513,-20,5km,500 meter,900, reserverad P-plats
380,169,1,2,1513,20,500 meter,5km,900,ingen P-plats
43,169,2,1,1514,-10,15km,15km,300,reserverad garageplats
144,169,2,2,1514,10,5km,500 meter,300, reserverad P-plats
179,169,3,1,1515,10,15km,15km,300, reserverad P-plats
352,169,3,2,1515,-20,5km,15km,600,ingen P-plats
309,169,4,1,1516,10,5km,15km,300,ingen P-plats
260,169,4,2,1516,20,500 meter,15km,900, reserverad P-plats
383,169,5,1,1517,-10,5km,5km,900,ingen P-plats
297,169,5,2,1517,-20,15km,5km,300,ingen P-plats
272,169,6,1,1518,-20,500 meter,500 meter,300,ingen P-plats
95,169,6,2,1518,20,500 meter,500 meter,900,reserverad garageplats
371,169,7,1,1519,0,15km,500 meter,900,ingen P-plats
179,169,7,2,1519,10,15km,15km,300, reserverad P-plats
333,169,8,1,1520,-10,500 meter,5km,600,ingen P-plats
344,169,8,2,1520,10,15km,5km,600,ingen P-plats
201,169,9,1,1521,0,5km,5km,600, reserverad P-plats
148,169,9,2,1521,-10,15km,500 meter,300, reserverad P-plats
216,170,1,1,1522,0,5km,15km,600, reserverad P-plats
368,170,1,2,1522,-10,5km,500 meter,900,ingen P-plats
16,170,2,1,1523,0,500 meter,5km,300,reserverad garageplats
272,170,2,2,1523,-20,500 meter,500 meter,300,ingen P-plats
297,170,3,1,1524,-20,15km,5km,300,ingen P-plats
401,170,3,2,1524,0,15km,15km,900,ingen P-plats
77,170,4,1,1525,-20,500 meter,15km,600,reserverad garageplats
383,170,4,2,1525,-10,5km,5km,900,ingen P-plats
260,170,5,1,1526,20,500 meter,15km,900, reserverad P-plats
43,170,5,2,1526,-10,15km,15km,300,reserverad garageplats
251,170,6,1,1527,0,15km,5km,900, reserverad P-plats
244,170,6,2,1527,10,500 meter,5km,900, reserverad P-plats
59,170,7,1,1528,10,15km,500 meter,600,reserverad garageplats
213,170,7,2,1528,-10,500 meter,15km,600, reserverad P-plats
28,170,8,1,1529,-10,15km,5km,300,reserverad garageplats
301,170,8,2,1529,0,500 meter,15km,300,ingen P-plats
195,170,9,1,1530,20,15km,500 meter,600, reserverad P-plats
160,170,9,2,1530,20,5km,5km,300, reserverad P-plats
267,171,1,1,1531,-20,15km,15km,900, reserverad P-plats
232,171,1,2,1531,-20,5km,500 meter,900, reserverad P-plats
148,171,2,1,1532,-10,15km,500 meter,300, reserverad P-plats
360,171,2,2,1532,20,15km,15km,600,ingen P-plats
1,171,3,1,1533,0,500 meter,500 meter,300,reserverad garageplats
16,171,3,2,1533,0,500 meter,5km,300,reserverad garageplats
152,171,4,1,1534,-20,500 meter,5km,300, reserverad P-plats
40,171,4,2,1534,20,5km,15km,300,reserverad garageplats
368,171,5,1,1535,-10,5km,500 meter,900,ingen P-plats
267,171,5,2,1535,-20,15km,15km,900, reserverad P-plats
301,171,6,1,1536,0,500 meter,15km,300,ingen P-plats
333,171,6,2,1536,-10,500 meter,5km,600,ingen P-plats
244,171,7,1,1537,10,500 meter,5km,900, reserverad P-plats
195,171,7,2,1537,20,15km,500 meter,600, reserverad P-plats
114,171,8,1,1538,10,5km,5km,900,reserverad garageplats
251,171,8,2,1538,0,15km,5km,900, reserverad P-plats
128,171,9,1,1539,-10,5km,15km,900,reserverad garageplats
280,171,9,2,1539,20,5km,500 meter,300,ingen P-plats
183,172,1,1,1540,-10,500 meter,500 meter,600, reserverad P-plats
102,172,1,2,1540,-20,15km,500 meter,900,reserverad garageplats
51,172,2,1,1541,0,5km,500 meter,600,reserverad garageplats
67,172,2,2,1541,-20,5km,5km,600,reserverad garageplats
40,172,3,1,1542,20,5km,15km,300,reserverad garageplats
114,172,3,2,1542,10,5km,5km,900,reserverad garageplats
360,172,4,1,1543,20,15km,15km,600,ingen P-plats
128,172,4,2,1543,-10,5km,15km,900,reserverad garageplats
213,172,5,1,1544,-10,500 meter,15km,600, reserverad P-plats
75,172,5,2,1544,20,15km,5km,600,reserverad garageplats
67,172,6,1,1545,-20,5km,5km,600,reserverad garageplats
77,172,6,2,1545,-20,500 meter,15km,600,reserverad garageplats
280,172,7,1,1546,20,5km,500 meter,300,ingen P-plats
201,172,7,2,1546,0,5km,5km,600, reserverad P-plats
102,172,8,1,1547,-20,15km,500 meter,900,reserverad garageplats
124,172,8,2,1547,10,500 meter,15km,900,reserverad garageplats
124,172,9,1,1548,10,500 meter,15km,900,reserverad garageplats
59,172,9,2,1548,10,15km,500 meter,600,reserverad garageplats
344,173,1,1,1549,10,15km,5km,600,ingen P-plats
371,173,1,2,1549,0,15km,500 meter,900,ingen P-plats
380,173,2,1,1550,20,500 meter,5km,900,ingen P-plats
1,173,2,2,1550,0,500 meter,500 meter,300,reserverad garageplats
144,173,3,1,1551,10,5km,500 meter,300, reserverad P-plats
309,173,3,2,1551,10,5km,15km,300,ingen P-plats
352,173,4,1,1552,-20,5km,15km,600,ingen P-plats
183,173,4,2,1552,-10,500 meter,500 meter,600, reserverad P-plats
95,173,5,1,1553,20,500 meter,500 meter,900,reserverad garageplats
152,173,5,2,1553,-20,500 meter,5km,300, reserverad P-plats
75,173,6,1,1554,20,15km,5km,600,reserverad garageplats
319,173,6,2,1554,10,500 meter,500 meter,600,ingen P-plats
319,173,7,1,1555,10,500 meter,500 meter,600,ingen P-plats
216,173,7,2,1555,0,5km,15km,600, reserverad P-plats
160,173,8,1,1556,20,5km,5km,300, reserverad P-plats
51,173,8,2,1556,0,5km,500 meter,600,reserverad garageplats
401,173,9,1,1557,0,15km,15km,900,ingen P-plats
28,173,9,2,1557,-10,15km,5km,300,reserverad garageplats
232,174,1,1,1558,-20,5km,500 meter,900, reserverad P-plats
380,174,1,2,1558,20,500 meter,5km,900,ingen P-plats
43,174,2,1,1559,-10,15km,15km,300,reserverad garageplats
144,174,2,2,1559,10,5km,500 meter,300, reserverad P-plats
179,174,3,1,1560,10,15km,15km,300, reserverad P-plats
352,174,3,2,1560,-20,5km,15km,600,ingen P-plats
309,174,4,1,1561,10,5km,15km,300,ingen P-plats
260,174,4,2,1561,20,500 meter,15km,900, reserverad P-plats
383,174,5,1,1562,-10,5km,5km,900,ingen P-plats
297,174,5,2,1562,-20,15km,5km,300,ingen P-plats
272,174,6,1,1563,-20,500 meter,500 meter,300,ingen P-plats
95,174,6,2,1563,20,500 meter,500 meter,900,reserverad garageplats
371,174,7,1,1564,0,15km,500 meter,900,ingen P-plats
179,174,7,2,1564,10,15km,15km,300, reserverad P-plats
333,174,8,1,1565,-10,500 meter,5km,600,ingen P-plats
344,174,8,2,1565,10,15km,5km,600,ingen P-plats
201,174,9,1,1566,0,5km,5km,600, reserverad P-plats
148,174,9,2,1566,-10,15km,500 meter,300, reserverad P-plats
216,175,1,1,1567,0,5km,15km,600, reserverad P-plats
368,175,1,2,1567,-10,5km,500 meter,900,ingen P-plats
16,175,2,1,1568,0,500 meter,5km,300,reserverad garageplats
272,175,2,2,1568,-20,500 meter,500 meter,300,ingen P-plats
297,175,3,1,1569,-20,15km,5km,300,ingen P-plats
401,175,3,2,1569,0,15km,15km,900,ingen P-plats
77,175,4,1,1570,-20,500 meter,15km,600,reserverad garageplats
383,175,4,2,1570,-10,5km,5km,900,ingen P-plats
260,175,5,1,1571,20,500 meter,15km,900, reserverad P-plats
43,175,5,2,1571,-10,15km,15km,300,reserverad garageplats
251,175,6,1,1572,0,15km,5km,900, reserverad P-plats
244,175,6,2,1572,10,500 meter,5km,900, reserverad P-plats
59,175,7,1,1573,10,15km,500 meter,600,reserverad garageplats
213,175,7,2,1573,-10,500 meter,15km,600, reserverad P-plats
28,175,8,1,1574,-10,15km,5km,300,reserverad garageplats
301,175,8,2,1574,0,500 meter,15km,300,ingen P-plats
195,175,9,1,1575,20,15km,500 meter,600, reserverad P-plats
160,175,9,2,1575,20,5km,5km,300, reserverad P-plats
267,176,1,1,1576,-20,15km,15km,900, reserverad P-plats
232,176,1,2,1576,-20,5km,500 meter,900, reserverad P-plats
148,176,2,1,1577,-10,15km,500 meter,300, reserverad P-plats
360,176,2,2,1577,20,15km,15km,600,ingen P-plats
1,176,3,1,1578,0,500 meter,500 meter,300,reserverad garageplats
16,176,3,2,1578,0,500 meter,5km,300,reserverad garageplats
152,176,4,1,1579,-20,500 meter,5km,300, reserverad P-plats
40,176,4,2,1579,20,5km,15km,300,reserverad garageplats
368,176,5,1,1580,-10,5km,500 meter,900,ingen P-plats
267,176,5,2,1580,-20,15km,15km,900, reserverad P-plats
301,176,6,1,1581,0,500 meter,15km,300,ingen P-plats
333,176,6,2,1581,-10,500 meter,5km,600,ingen P-plats
244,176,7,1,1582,10,500 meter,5km,900, reserverad P-plats
195,176,7,2,1582,20,15km,500 meter,600, reserverad P-plats
114,176,8,1,1583,10,5km,5km,900,reserverad garageplats
251,176,8,2,1583,0,15km,5km,900, reserverad P-plats
128,176,9,1,1584,-10,5km,15km,900,reserverad garageplats
280,176,9,2,1584,20,5km,500 meter,300,ingen P-plats
183,177,1,1,1585,-10,500 meter,500 meter,600, reserverad P-plats
102,177,1,2,1585,-20,15km,500 meter,900,reserverad garageplats
51,177,2,1,1586,0,5km,500 meter,600,reserverad garageplats
67,177,2,2,1586,-20,5km,5km,600,reserverad garageplats
40,177,3,1,1587,20,5km,15km,300,reserverad garageplats
114,177,3,2,1587,10,5km,5km,900,reserverad garageplats
360,177,4,1,1588,20,15km,15km,600,ingen P-plats
128,177,4,2,1588,-10,5km,15km,900,reserverad garageplats
213,177,5,1,1589,-10,500 meter,15km,600, reserverad P-plats
75,177,5,2,1589,20,15km,5km,600,reserverad garageplats
67,177,6,1,1590,-20,5km,5km,600,reserverad garageplats
77,177,6,2,1590,-20,500 meter,15km,600,reserverad garageplats
280,177,7,1,1591,20,5km,500 meter,300,ingen P-plats
201,177,7,2,1591,0,5km,5km,600, reserverad P-plats
102,177,8,1,1592,-20,15km,500 meter,900,reserverad garageplats
124,177,8,2,1592,10,500 meter,15km,900,reserverad garageplats
124,177,9,1,1593,10,500 meter,15km,900,reserverad garageplats
59,177,9,2,1593,10,15km,500 meter,600,reserverad garageplats
344,178,1,1,1594,10,15km,5km,600,ingen P-plats
371,178,1,2,1594,0,15km,500 meter,900,ingen P-plats
380,178,2,1,1595,20,500 meter,5km,900,ingen P-plats
1,178,2,2,1595,0,500 meter,500 meter,300,reserverad garageplats
144,178,3,1,1596,10,5km,500 meter,300, reserverad P-plats
