profileID,respID,qID,altID,obsID,price,dist_green,dist_shops,dist_trans,parking
201,359,6,1,3228,0,5km,5km,400, reserverad P-plats
352,359,6,2,3228,-20,5km,15km,400,ingen P-plats
102,359,7,1,3229,-20,15km,500 meter,800,reserverad garageplats
380,359,7,2,3229,20,500 meter,5km,800,ingen P-plats
51,359,8,1,3230,0,5km,500 meter,400,reserverad garageplats
213,359,8,2,3230,-10,500 meter,15km,400, reserverad P-plats
232,359,9,1,3231,-20,5km,500 meter,800, reserverad P-plats
124,359,9,2,3231,10,500 meter,15km,800,reserverad garageplats
95,360,1,1,3232,20,500 meter,500 meter,800,reserverad garageplats
201,360,1,2,3232,0,5km,5km,400, reserverad P-plats
144,360,2,1,3233,10,5km,500 meter,200, reserverad P-plats
148,360,2,2,3233,-10,15km,500 meter,200, reserverad P-plats
333,360,3,1,3234,-10,500 meter,5km,400,ingen P-plats
401,360,3,2,3234,0,15km,15km,800,ingen P-plats
344,360,4,1,3235,10,15km,5km,400,ingen P-plats
301,360,4,2,3235,0,500 meter,15km,200,ingen P-plats
179,360,5,1,3236,10,15km,15km,200, reserverad P-plats
272,360,5,2,3236,-20,500 meter,500 meter,200,ingen P-plats
160,360,6,1,3237,20,5km,5km,200, reserverad P-plats
152,360,6,2,3237,-20,500 meter,5km,200, reserverad P-plats
43,360,7,1,3238,-10,15km,15km,200,reserverad garageplats
114,360,7,2,3238,10,5km,5km,800,reserverad garageplats
213,360,8,1,3239,-10,500 meter,15km,400, reserverad P-plats
216,360,8,2,3239,0,5km,15km,400, reserverad P-plats
352,360,9,1,3240,-20,5km,15km,400,ingen P-plats
179,360,9,2,3240,10,15km,15km,200, reserverad P-plats
1,361,1,1,3241,0,500 meter,500 meter,200,reserverad garageplats
28,361,1,2,3241,-10,15km,5km,200,reserverad garageplats
371,361,2,1,3242,0,15km,500 meter,800,ingen P-plats
333,361,2,2,3242,-10,500 meter,5km,400,ingen P-plats
152,361,3,1,3243,-20,500 meter,5km,200, reserverad P-plats
144,361,3,2,3243,10,5km,500 meter,200, reserverad P-plats
59,361,4,1,3244,10,15km,500 meter,400,reserverad garageplats
368,361,4,2,3244,-10,5km,500 meter,800,ingen P-plats
183,361,5,1,3245,-10,500 meter,500 meter,400, reserverad P-plats
128,361,5,2,3245,-10,5km,15km,800,reserverad garageplats
28,361,6,1,3246,-10,15km,5km,200,reserverad garageplats
160,361,6,2,3246,20,5km,5km,200, reserverad P-plats
267,361,7,1,3247,-20,15km,15km,800, reserverad P-plats
280,361,7,2,3247,20,5km,500 meter,200,ingen P-plats
124,361,8,1,3248,10,500 meter,15km,800,reserverad garageplats
251,361,8,2,3248,0,15km,5km,800, reserverad P-plats
280,361,9,1,3249,20,5km,500 meter,200,ingen P-plats
67,361,9,2,3249,-20,5km,5km,400,reserverad garageplats
16,362,1,1,3250,0,500 meter,5km,200,reserverad garageplats
232,362,1,2,3250,-20,5km,500 meter,800, reserverad P-plats
148,362,2,1,3251,-10,15km,500 meter,200, reserverad P-plats
309,362,2,2,3251,10,5km,15km,200,ingen P-plats
301,362,3,1,3252,0,500 meter,15km,200,ingen P-plats
102,362,3,2,3252,-20,15km,500 meter,800,reserverad garageplats
67,362,4,1,3253,-20,5km,5km,400,reserverad garageplats
371,362,4,2,3253,0,15km,500 meter,800,ingen P-plats
251,362,5,1,3254,0,15km,5km,800, reserverad P-plats
183,362,5,2,3254,-10,500 meter,500 meter,400, reserverad P-plats
244,362,6,1,3255,10,500 meter,5km,800, reserverad P-plats
267,362,6,2,3255,-20,15km,15km,800, reserverad P-plats
401,362,7,1,3256,0,15km,15km,800,ingen P-plats
195,362,7,2,3256,20,15km,500 meter,400, reserverad P-plats
195,362,8,1,3257,20,15km,500 meter,400, reserverad P-plats
1,362,8,2,3257,0,500 meter,500 meter,200,reserverad garageplats
380,362,9,1,3258,20,500 meter,5km,800,ingen P-plats
244,362,9,2,3258,10,500 meter,5km,800, reserverad P-plats
114,363,1,1,3259,10,5km,5km,800,reserverad garageplats
77,363,1,2,3259,-20,500 meter,15km,400,reserverad garageplats
128,363,2,1,3260,-10,5km,15km,800,reserverad garageplats
95,363,2,2,3260,20,500 meter,500 meter,800,reserverad garageplats
260,363,3,1,3261,20,500 meter,15km,800, reserverad P-plats
40,363,3,2,3261,20,5km,15km,200,reserverad garageplats
309,363,4,1,3262,10,5km,15km,200,ingen P-plats
51,363,4,2,3262,0,5km,500 meter,400,reserverad garageplats
272,363,5,1,3263,-20,500 meter,500 meter,200,ingen P-plats
344,363,5,2,3263,10,15km,5km,400,ingen P-plats
216,363,6,1,3264,0,5km,15km,400, reserverad P-plats
383,363,6,2,3264,-10,5km,5km,800,ingen P-plats
368,363,7,1,3265,-10,5km,500 meter,800,ingen P-plats
16,363,7,2,3265,0,500 meter,5km,200,reserverad garageplats
40,363,8,1,3266,20,5km,15km,200,reserverad garageplats
43,363,8,2,3266,-10,15km,15km,200,reserverad garageplats
77,363,9,1,3267,-20,500 meter,15km,400,reserverad garageplats
59,363,9,2,3267,10,15km,500 meter,400,reserverad garageplats
360,364,1,1,3268,20,15km,15km,400,ingen P-plats
297,364,1,2,3268,-20,15km,5km,200,ingen P-plats
319,364,2,1,3269,10,500 meter,500 meter,400,ingen P-plats
360,364,2,2,3269,20,15km,15km,400,ingen P-plats
297,364,3,1,3270,-20,15km,5km,200,ingen P-plats
75,364,3,2,3270,20,15km,5km,400,reserverad garageplats
383,364,4,1,3271,-10,5km,5km,800,ingen P-plats
260,364,4,2,3271,20,500 meter,15km,800, reserverad P-plats
75,364,5,1,3272,20,15km,5km,400,reserverad garageplats
319,364,5,2,3272,10,500 meter,500 meter,400,ingen P-plats
201,364,6,1,3273,0,5km,5km,400, reserverad P-plats
352,364,6,2,3273,-20,5km,15km,400,ingen P-plats
102,364,7,1,3274,-20,15km,500 meter,800,reserverad garageplats
380,364,7,2,3274,20,500 meter,5km,800,ingen P-plats
51,364,8,1,3275,0,5km,500 meter,400,reserverad garageplats
213,364,8,2,3275,-10,500 meter,15km,400, reserverad P-plats
232,364,9,1,3276,-20,5km,500 meter,800, reserverad P-plats
124,364,9,2,3276,10,500 meter,15km,800,reserverad garageplats
95,365,1,1,3277,20,500 meter,500 meter,800,reserverad garageplats
201,365,1,2,3277,0,5km,5km,400, reserverad P-plats
144,365,2,1,3278,10,5km,500 meter,200, reserverad P-plats
148,365,2,2,3278,-10,15km,500 meter,200, reserverad P-plats
333,365,3,1,3279,-10,500 meter,5km,400,ingen P-plats
401,365,3,2,3279,0,15km,15km,800,ingen P-plats
344,365,4,1,3280,10,15km,5km,400,ingen P-plats
301,365,4,2,3280,0,500 meter,15km,200,ingen P-plats
179,365,5,1,3281,10,15km,15km,200, reserverad P-plats
272,365,5,2,3281,-20,500 meter,500 meter,200,ingen P-plats
160,365,6,1,3282,20,5km,5km,200, reserverad P-plats
152,365,6,2,3282,-20,500 meter,5km,200, reserverad P-plats
43,365,7,1,3283,-10,15km,15km,200,reserverad garageplats
114,365,7,2,3283,10,5km,5km,800,reserverad garageplats
213,365,8,1,3284,-10,500 meter,15km,400, reserverad P-plats
216,365,8,2,3284,0,5km,15km,400, reserverad P-plats
352,365,9,1,3285,-20,5km,15km,400,ingen P-plats
179,365,9,2,3285,10,15km,15km,200, reserverad P-plats
1,366,1,1,3286,0,500 meter,500 meter,200,reserverad garageplats
28,366,1,2,3286,-10,15km,5km,200,reserverad garageplats
371,366,2,1,3287,0,15km,500 meter,800,ingen P-plats
333,366,2,2,3287,-10,500 meter,5km,400,ingen P-plats
152,366,3,1,3288,-20,500 meter,5km,200, reserverad P-plats
144,366,3,2,3288,10,5km,500 meter,200, reserverad P-plats
59,366,4,1,3289,10,15km,500 meter,400,reserverad garageplats
368,366,4,2,3289,-10,5km,500 meter,800,ingen P-plats
183,366,5,1,3290,-10,500 meter,500 meter,400, reserverad P-plats
128,366,5,2,3290,-10,5km,15km,800,reserverad garageplats
28,366,6,1,3291,-10,15km,5km,200,reserverad garageplats
160,366,6,2,3291,20,5km,5km,200, reserverad P-plats
267,366,7,1,3292,-20,15km,15km,800, reserverad P-plats
280,366,7,2,3292,20,5km,500 meter,200,ingen P-plats
124,366,8,1,3293,10,500 meter,15km,800,reserverad garageplats
251,366,8,2,3293,0,15km,5km,800, reserverad P-plats
280,366,9,1,3294,20,5km,500 meter,200,ingen P-plats
67,366,9,2,3294,-20,5km,5km,400,reserverad garageplats
16,367,1,1,3295,0,500 meter,5km,200,reserverad garageplats
232,367,1,2,3295,-20,5km,500 meter,800, reserverad P-plats
148,367,2,1,3296,-10,15km,500 meter,200, reserverad P-plats
309,367,2,2,3296,10,5km,15km,200,ingen P-plats
301,367,3,1,3297,0,500 meter,15km,200,ingen P-plats
102,367,3,2,3297,-20,15km,500 meter,800,reserverad garageplats
67,367,4,1,3298,-20,5km,5km,400,reserverad garageplats
371,367,4,2,3298,0,15km,500 meter,800,ingen P-plats
251,367,5,1,3299,0,15km,5km,800, reserverad P-plats
183,367,5,2,3299,-10,500 meter,500 meter,400, reserverad P-plats
244,367,6,1,3300,10,500 meter,5km,800, reserverad P-plats
267,367,6,2,3300,-20,15km,15km,800, reserverad P-plats
401,367,7,1,3301,0,15km,15km,800,ingen P-plats
195,367,7,2,3301,20,15km,500 meter,400, reserverad P-plats
195,367,8,1,3302,20,15km,500 meter,400, reserverad P-plats
1,367,8,2,3302,0,500 meter,500 meter,200,reserverad garageplats
380,367,9,1,3303,20,500 meter,5km,800,ingen P-plats
244,367,9,2,3303,10,500 meter,5km,800, reserverad P-plats
114,368,1,1,3304,10,5km,5km,800,reserverad garageplats
77,368,1,2,3304,-20,500 meter,15km,400,reserverad garageplats
128,368,2,1,3305,-10,5km,15km,800,reserverad garageplats
95,368,2,2,3305,20,500 meter,500 meter,800,reserverad garageplats
260,368,3,1,3306,20,500 meter,15km,800, reserverad P-plats
40,368,3,2,3306,20,5km,15km,200,reserverad garageplats
309,368,4,1,3307,10,5km,15km,200,ingen P-plats
51,368,4,2,3307,0,5km,500 meter,400,reserverad garageplats
272,368,5,1,3308,-20,500 meter,500 meter,200,ingen P-plats
344,368,5,2,3308,10,15km,5km,400,ingen P-plats
216,368,6,1,3309,0,5km,15km,400, reserverad P-plats
383,368,6,2,3309,-10,5km,5km,800,ingen P-plats
368,368,7,1,3310,-10,5km,500 meter,800,ingen P-plats
16,368,7,2,3310,0,500 meter,5km,200,reserverad garageplats
40,368,8,1,3311,20,5km,15km,200,reserverad garageplats
43,368,8,2,3311,-10,15km,15km,200,reserverad garageplats
77,368,9,1,3312,-20,500 meter,15km,400,reserverad garageplats
59,368,9,2,3312,10,15km,500 meter,400,reserverad garageplats
360,369,1,1,3313,20,15km,15km,400,ingen P-plats
297,369,1,2,3313,-20,15km,5km,200,ingen P-plats
319,369,2,1,3314,10,500 meter,500 meter,400,ingen P-plats
360,369,2,2,3314,20,15km,15km,400,ingen P-plats
297,369,3,1,3315,-20,15km,5km,200,ingen P-plats
75,369,3,2,3315,20,15km,5km,400,reserverad garageplats
383,369,4,1,3316,-10,5km,5km,800,ingen P-plats
260,369,4,2,3316,20,500 meter,15km,800, reserverad P-plats
75,369,5,1,3317,20,15km,5km,400,reserverad garageplats
319,369,5,2,3317,10,500 meter,500 meter,400,ingen P-plats
201,369,6,1,3318,0,5km,5km,400, reserverad P-plats
352,369,6,2,3318,-20,5km,15km,400,ingen P-plats
102,369,7,1,3319,-20,15km,500 meter,800,reserverad garageplats
380,369,7,2,3319,20,500 meter,5km,800,ingen P-plats
51,369,8,1,3320,0,5km,500 meter,400,reserverad garageplats
213,369,8,2,3320,-10,500 meter,15km,400, reserverad P-plats
232,369,9,1,3321,-20,5km,500 meter,800, reserverad P-plats
124,369,9,2,3321,10,500 meter,15km,800,reserverad garageplats
95,370,1,1,3322,20,500 meter,500 meter,800,reserverad garageplats
201,370,1,2,3322,0,5km,5km,400, reserverad P-plats
144,370,2,1,3323,10,5km,500 meter,200, reserverad P-plats
148,370,2,2,3323,-10,15km,500 meter,200, reserverad P-plats
333,370,3,1,3324,-10,500 meter,5km,400,ingen P-plats
401,370,3,2,3324,0,15km,15km,800,ingen P-plats
344,370,4,1,3325,10,15km,5km,400,ingen P-plats
301,370,4,2,3325,0,500 meter,15km,200,ingen P-plats
179,370,5,1,3326,10,15km,15km,200, reserverad P-plats
272,370,5,2,3326,-20,500 meter,500 meter,200,ingen P-plats
160,370,6,1,3327,20,5km,5km,200, reserverad P-plats
152,370,6,2,3327,-20,500 meter,5km,200, reserverad P-plats
43,370,7,1,3328,-10,15km,15km,200,reserverad garageplats
114,370,7,2,3328,10,5km,5km,800,reserverad garageplats
213,370,8,1,3329,-10,500 meter,15km,400, reserverad P-plats
216,370,8,2,3329,0,5km,15km,400, reserverad P-plats
352,370,9,1,3330,-20,5km,15km,400,ingen P-plats
179,370,9,2,3330,10,15km,15km,200, reserverad P-plats
1,371,1,1,3331,0,500 meter,500 meter,200,reserverad garageplats
28,371,1,2,3331,-10,15km,5km,200,reserverad garageplats
371,371,2,1,3332,0,15km,500 meter,800,ingen P-plats
333,371,2,2,3332,-10,500 meter,5km,400,ingen P-plats
152,371,3,1,3333,-20,500 meter,5km,200, reserverad P-plats
144,371,3,2,3333,10,5km,500 meter,200, reserverad P-plats
59,371,4,1,3334,10,15km,500 meter,400,reserverad garageplats
368,371,4,2,3334,-10,5km,500 meter,800,ingen P-plats
183,371,5,1,3335,-10,500 meter,500 meter,400, reserverad P-plats
128,371,5,2,3335,-10,5km,15km,800,reserverad garageplats
28,371,6,1,3336,-10,15km,5km,200,reserverad garageplats
160,371,6,2,3336,20,5km,5km,200, reserverad P-plats
267,371,7,1,3337,-20,15km,15km,800, reserverad P-plats
280,371,7,2,3337,20,5km,500 meter,200,ingen P-plats
124,371,8,1,3338,10,500 meter,15km,800,reserverad garageplats
251,371,8,2,3338,0,15km,5km,800, reserverad P-plats
280,371,9,1,3339,20,5km,500 meter,200,ingen P-plats
67,371,9,2,3339,-20,5km,5km,400,reserverad garageplats
16,372,1,1,3340,0,500 meter,5km,200,reserverad garageplats
232,372,1,2,3340,-20,5km,500 meter,800, reserverad P-plats
148,372,2,1,3341,-10,15km,500 meter,200, reserverad P-plats
309,372,2,2,3341,10,5km,15km,200,ingen P-plats
301,372,3,1,3342,0,500 meter,15km,200,ingen P-plats
102,372,3,2,3342,-20,15km,500 meter,800,reserverad garageplats
67,372,4,1,3343,-20,5km,5km,400,reserverad garageplats
371,372,4,2,3343,0,15km,500 meter,800,ingen P-plats
251,372,5,1,3344,0,15km,5km,800, reserverad P-plats
183,372,5,2,3344,-10,500 meter,500 meter,400, reserverad P-plats
244,372,6,1,3345,10,500 meter,5km,800, reserverad P-plats
267,372,6,2,3345,-20,15km,15km,800, reserverad P-plats
401,372,7,1,3346,0,15km,15km,800,ingen P-plats
195,372,7,2,3346,20,15km,500 meter,400, reserverad P-plats
195,372,8,1,3347,20,15km,500 meter,400, reserverad P-plats
1,372,8,2,3347,0,500 meter,500 meter,200,reserverad garageplats
380,372,9,1,3348,20,500 meter,5km,800,ingen P-plats
244,372,9,2,3348,10,500 meter,5km,800, reserverad P-plats
114,373,1,1,3349,10,5km,5km,800,reserverad garageplats
77,373,1,2,3349,-20,500 meter,15km,400,reserverad garageplats
128,373,2,1,3350,-10,5km,15km,800,reserverad garageplats
95,373,2,2,3350,20,500 meter,500 meter,800,reserverad garageplats
260,373,3,1,3351,20,500 meter,15km,800, reserverad P-plats
40,373,3,2,3351,20,5km,15km,200,reserverad garageplats
309,373,4,1,3352,10,5km,15km,200,ingen P-plats
51,373,4,2,3352,0,5km,500 meter,400,reserverad garageplats
272,373,5,1,3353,-20,500 meter,500 meter,200,ingen P-plats
344,373,5,2,3353,10,15km,5km,400,ingen P-plats
216,373,6,1,3354,0,5km,15km,400, reserverad P-plats
383,373,6,2,3354,-10,5km,5km,800,ingen P-plats
368,373,7,1,3355,-10,5km,500 meter,800,ingen P-plats
16,373,7,2,3355,0,500 meter,5km,200,reserverad garageplats
40,373,8,1,3356,20,5km,15km,200,reserverad garageplats
43,373,8,2,3356,-10,15km,15km,200,reserverad garageplats
77,373,9,1,3357,-20,500 meter,15km,400,reserverad garageplats
59,373,9,2,3357,10,15km,500 meter,400,reserverad garageplats
360,374,1,1,3358,20,15km,15km,400,ingen P-plats
297,374,1,2,3358,-20,15km,5km,200,ingen P-plats
319,374,2,1,3359,10,500 meter,500 meter,400,ingen P-plats
360,374,2,2,3359,20,15km,15km,400,ingen P-plats
297,374,3,1,3360,-20,15km,5km,200,ingen P-plats
75,374,3,2,3360,20,15km,5km,400,reserverad garageplats
383,374,4,1,3361,-10,5km,5km,800,ingen P-plats
260,374,4,2,3361,20,500 meter,15km,800, reserverad P-plats
75,374,5,1,3362,20,15km,5km,400,reserverad garageplats
319,374,5,2,3362,10,500 meter,500 meter,400,ingen P-plats
201,374,6,1,3363,0,5km,5km,400, reserverad P-plats
352,374,6,2,3363,-20,5km,15km,400,ingen P-plats
102,374,7,1,3364,-20,15km,500 meter,800,reserverad garageplats
380,374,7,2,3364,20,500 meter,5km,800,ingen P-plats
51,374,8,1,3365,0,5km,500 meter,400,reserverad garageplats
213,374,8,2,3365,-10,500 meter,15km,400, reserverad P-plats
232,374,9,1,3366,-20,5km,500 meter,800, reserverad P-plats
124,374,9,2,3366,10,500 meter,15km,800,reserverad garageplats
95,375,1,1,3367,20,500 meter,500 meter,800,reserverad garageplats
201,375,1,2,3367,0,5km,5km,400, reserverad P-plats
144,375,2,1,3368,10,5km,500 meter,200, reserverad P-plats
148,375,2,2,3368,-10,15km,500 meter,200, reserverad P-plats
333,375,3,1,3369,-10,500 meter,5km,400,ingen P-plats
401,375,3,2,3369,0,15km,15km,800,ingen P-plats
344,375,4,1,3370,10,15km,5km,400,ingen P-plats
301,375,4,2,3370,0,500 meter,15km,200,ingen P-plats
179,375,5,1,3371,10,15km,15km,200, reserverad P-plats
272,375,5,2,3371,-20,500 meter,500 meter,200,ingen P-plats
160,375,6,1,3372,20,5km,5km,200, reserverad P-plats
152,375,6,2,3372,-20,500 meter,5km,200, reserverad P-plats
43,375,7,1,3373,-10,15km,15km,200,reserverad garageplats
114,375,7,2,3373,10,5km,5km,800,reserverad garageplats
213,375,8,1,3374,-10,500 meter,15km,400, reserverad P-plats
216,375,8,2,3374,0,5km,15km,400, reserverad P-plats
352,375,9,1,3375,-20,5km,15km,400,ingen P-plats
179,375,9,2,3375,10,15km,15km,200, reserverad P-plats
1,376,1,1,3376,0,500 meter,500 meter,200,reserverad garageplats
28,376,1,2,3376,-10,15km,5km,200,reserverad garageplats
371,376,2,1,3377,0,15km,500 meter,800,ingen P-plats
333,376,2,2,3377,-10,500 meter,5km,400,ingen P-plats
152,376,3,1,3378,-20,500 meter,5km,200, reserverad P-plats
144,376,3,2,3378,10,5km,500 meter,200, reserverad P-plats
59,376,4,1,3379,10,15km,500 meter,400,reserverad garageplats
368,376,4,2,3379,-10,5km,500 meter,800,ingen P-plats
183,376,5,1,3380,-10,500 meter,500 meter,400, reserverad P-plats
128,376,5,2,3380,-10,5km,15km,800,reserverad garageplats
28,376,6,1,3381,-10,15km,5km,200,reserverad garageplats
160,376,6,2,3381,20,5km,5km,200, reserverad P-plats
267,376,7,1,3382,-20,15km,15km,800, reserverad P-plats
280,376,7,2,3382,20,5km,500 meter,200,ingen P-plats
124,376,8,1,3383,10,500 meter,15km,800,reserverad garageplats
251,376,8,2,3383,0,15km,5km,800, reserverad P-plats
280,376,9,1,3384,20,5km,500 meter,200,ingen P-plats
67,376,9,2,3384,-20,5km,5km,400,reserverad garageplats
16,377,1,1,3385,0,500 meter,5km,200,reserverad garageplats
232,377,1,2,3385,-20,5km,500 meter,800, reserverad P-plats
148,377,2,1,3386,-10,15km,500 meter,200, reserverad P-plats
309,377,2,2,3386,10,5km,15km,200,ingen P-plats
301,377,3,1,3387,0,500 meter,15km,200,ingen P-plats
102,377,3,2,3387,-20,15km,500 meter,800,reserverad garageplats
67,377,4,1,3388,-20,5km,5km,400,reserverad garageplats
371,377,4,2,3388,0,15km,500 meter,800,ingen P-plats
251,377,5,1,3389,0,15km,5km,800, reserverad P-plats
183,377,5,2,3389,-10,500 meter,500 meter,400, reserverad P-plats
244,377,6,1,3390,10,500 meter,5km,800, reserverad P-plats
267,377,6,2,3390,-20,15km,15km,800, reserverad P-plats
401,377,7,1,3391,0,15km,15km,800,ingen P-plats
195,377,7,2,3391,20,15km,500 meter,400, reserverad P-plats
195,377,8,1,3392,20,15km,500 meter,400, reserverad P-plats
1,377,8,2,3392,0,500 meter,500 meter,200,reserverad garageplats
380,377,9,1,3393,20,500 meter,5km,800,ingen P-plats
244,377,9,2,3393,10,500 meter,5km,800, reserverad P-plats
114,378,1,1,3394,10,5km,5km,800,reserverad garageplats
77,378,1,2,3394,-20,500 meter,15km,400,reserverad garageplats
128,378,2,1,3395,-10,5km,15km,800,reserverad garageplats
95,378,2,2,3395,20,500 meter,500 meter,800,reserverad garageplats
260,378,3,1,3396,20,500 meter,15km,800, reserverad P-plats
40,378,3,2,3396,20,5km,15km,200,reserverad garageplats
309,378,4,1,3397,10,5km,15km,200,ingen P-plats
51,378,4,2,3397,0,5km,500 meter,400,reserverad garageplats
272,378,5,1,3398,-20,500 meter,500 meter,200,ingen P-plats
344,378,5,2,3398,10,15km,5km,400,ingen P-plats
216,378,6,1,3399,0,5km,15km,400, reserverad P-plats
383,378,6,2,3399,-10,5km,5km,800,ingen P-plats
368,378,7,1,3400,-10,5km,500 meter,800,ingen P-plats
16,378,7,2,3400,0,500 meter,5km,200,reserverad garageplats
40,378,8,1,3401,20,5km,15km,200,reserverad garageplats
43,378,8,2,3401,-10,15km,15km,200,reserverad garageplats
77,378,9,1,3402,-20,500 meter,15km,400,reserverad garageplats
59,378,9,2,3402,10,15km,500 meter,400,reserverad garageplats
360,379,1,1,3403,20,15km,15km,400,ingen P-plats
297,379,1,2,3403,-20,15km,5km,200,ingen P-plats
319,379,2,1,3404,10,500 meter,500 meter,400,ingen P-plats
360,379,2,2,3404,20,15km,15km,400,ingen P-plats
297,379,3,1,3405,-20,15km,5km,200,ingen P-plats
75,379,3,2,3405,20,15km,5km,400,reserverad garageplats
383,379,4,1,3406,-10,5km,5km,800,ingen P-plats
260,379,4,2,3406,20,500 meter,15km,800, reserverad P-plats
75,379,5,1,3407,20,15km,5km,400,reserverad garageplats
319,379,5,2,3407,10,500 meter,500 meter,400,ingen P-plats
201,379,6,1,3408,0,5km,5km,400, reserverad P-plats
352,379,6,2,3408,-20,5km,15km,400,ingen P-plats
102,379,7,1,3409,-20,15km,500 meter,800,reserverad garageplats
380,379,7,2,3409,20,500 meter,5km,800,ingen P-plats
51,379,8,1,3410,0,5km,500 meter,400,reserverad garageplats
213,379,8,2,3410,-10,500 meter,15km,400, reserverad P-plats
232,379,9,1,3411,-20,5km,500 meter,800, reserverad P-plats
124,379,9,2,3411,10,500 meter,15km,800,reserverad garageplats
95,380,1,1,3412,20,500 meter,500 meter,800,reserverad garageplats
201,380,1,2,3412,0,5km,5km,400, reserverad P-plats
144,380,2,1,3413,10,5km,500 meter,200, reserverad P-plats
148,380,2,2,3413,-10,15km,500 meter,200, reserverad P-plats
333,380,3,1,3414,-10,500 meter,5km,400,ingen P-plats
401,380,3,2,3414,0,15km,15km,800,ingen P-plats
344,380,4,1,3415,10,15km,5km,400,ingen P-plats
301,380,4,2,3415,0,500 meter,15km,200,ingen P-plats
179,380,5,1,3416,10,15km,15km,200, reserverad P-plats
272,380,5,2,3416,-20,500 meter,500 meter,200,ingen P-plats
160,380,6,1,3417,20,5km,5km,200, reserverad P-plats
152,380,6,2,3417,-20,500 meter,5km,200, reserverad P-plats
43,380,7,1,3418,-10,15km,15km,200,reserverad garageplats
114,380,7,2,3418,10,5km,5km,800,reserverad garageplats
213,380,8,1,3419,-10,500 meter,15km,400, reserverad P-plats
216,380,8,2,3419,0,5km,15km,400, reserverad P-plats
352,380,9,1,3420,-20,5km,15km,400,ingen P-plats
179,380,9,2,3420,10,15km,15km,200, reserverad P-plats
1,381,1,1,3421,0,500 meter,500 meter,200,reserverad garageplats
28,381,1,2,3421,-10,15km,5km,200,reserverad garageplats
371,381,2,1,3422,0,15km,500 meter,800,ingen P-plats
333,381,2,2,3422,-10,500 meter,5km,400,ingen P-plats
152,381,3,1,3423,-20,500 meter,5km,200, reserverad P-plats
144,381,3,2,3423,10,5km,500 meter,200, reserverad P-plats
59,381,4,1,3424,10,15km,500 meter,400,reserverad garageplats
368,381,4,2,3424,-10,5km,500 meter,800,ingen P-plats
183,381,5,1,3425,-10,500 meter,500 meter,400, reserverad P-plats
128,381,5,2,3425,-10,5km,15km,800,reserverad garageplats
28,381,6,1,3426,-10,15km,5km,200,reserverad garageplats
160,381,6,2,3426,20,5km,5km,200, reserverad P-plats
267,381,7,1,3427,-20,15km,15km,800, reserverad P-plats
280,381,7,2,3427,20,5km,500 meter,200,ingen P-plats
124,381,8,1,3428,10,500 meter,15km,800,reserverad garageplats
251,381,8,2,3428,0,15km,5km,800, reserverad P-plats
280,381,9,1,3429,20,5km,500 meter,200,ingen P-plats
67,381,9,2,3429,-20,5km,5km,400,reserverad garageplats
16,382,1,1,3430,0,500 meter,5km,200,reserverad garageplats
232,382,1,2,3430,-20,5km,500 meter,800, reserverad P-plats
148,382,2,1,3431,-10,15km,500 meter,200, reserverad P-plats
309,382,2,2,3431,10,5km,15km,200,ingen P-plats
301,382,3,1,3432,0,500 meter,15km,200,ingen P-plats
102,382,3,2,3432,-20,15km,500 meter,800,reserverad garageplats
67,382,4,1,3433,-20,5km,5km,400,reserverad garageplats
371,382,4,2,3433,0,15km,500 meter,800,ingen P-plats
251,382,5,1,3434,0,15km,5km,800, reserverad P-plats
183,382,5,2,3434,-10,500 meter,500 meter,400, reserverad P-plats
244,382,6,1,3435,10,500 meter,5km,800, reserverad P-plats
267,382,6,2,3435,-20,15km,15km,800, reserverad P-plats
401,382,7,1,3436,0,15km,15km,800,ingen P-plats
195,382,7,2,3436,20,15km,500 meter,400, reserverad P-plats
195,382,8,1,3437,20,15km,500 meter,400, reserverad P-plats
1,382,8,2,3437,0,500 meter,500 meter,200,reserverad garageplats
380,382,9,1,3438,20,500 meter,5km,800,ingen P-plats
244,382,9,2,3438,10,500 meter,5km,800, reserverad P-plats
114,383,1,1,3439,10,5km,5km,800,reserverad garageplats
77,383,1,2,3439,-20,500 meter,15km,400,reserverad garageplats
128,383,2,1,3440,-10,5km,15km,800,reserverad garageplats
95,383,2,2,3440,20,500 meter,500 meter,800,reserverad garageplats
260,383,3,1,3441,20,500 meter,15km,800, reserverad P-plats
40,383,3,2,3441,20,5km,15km,200,reserverad garageplats
309,383,4,1,3442,10,5km,15km,200,ingen P-plats
51,383,4,2,3442,0,5km,500 meter,400,reserverad garageplats
272,383,5,1,3443,-20,500 meter,500 meter,200,ingen P-plats
344,383,5,2,3443,10,15km,5km,400,ingen P-plats
216,383,6,1,3444,0,5km,15km,400, reserverad P-plats
383,383,6,2,3444,-10,5km,5km,800,ingen P-plats
368,383,7,1,3445,-10,5km,500 meter,800,ingen P-plats
16,383,7,2,3445,0,500 meter,5km,200,reserverad garageplats
40,383,8,1,3446,20,5km,15km,200,reserverad garageplats
43,383,8,2,3446,-10,15km,15km,200,reserverad garageplats
77,383,9,1,3447,-20,500 meter,15km,400,reserverad garageplats
59,383,9,2,3447,10,15km,500 meter,400,reserverad garageplats
360,384,1,1,3448,20,15km,15km,400,ingen P-plats
297,384,1,2,3448,-20,15km,5km,200,ingen P-plats
319,384,2,1,3449,10,500 meter,500 meter,400,ingen P-plats
360,384,2,2,3449,20,15km,15km,400,ingen P-plats
